"Binder:16360_2"    7131d000
"stagram.android"    9ef73000
"stagram.android"    9ee46000
"stagram.android"    9ef74000
"stagram.android"    137b6000
"stagram.android"    9eceb000
"stagram.android"    15167000
"stagram.android"    9ee1a000
"queued-work-loo"    76c09000
"stagram.android"    7ead3c8000
"queued-work-loo"    76c0a000
"queued-work-loo"    76c0b000
"queued-work-loo"    76c0c000
"queued-work-loo"    76c0d000
"queued-work-loo"    76c0e000
"stagram.android"    15096000
"stagram.android"    9ea63000
"stagram.android"    9f2db000
"stagram.android"    9f192000
"stagram.android"    9f590000
"stagram.android"    9ed27000
"stagram.android"    9ed28000
"stagram.android"    9ebd5000
"stagram.android"    9ec4f000
"stagram.android"    9ec52000
"stagram.android"    9ecf0000
"stagram.android"    7e7e7ca000
"stagram.android"    9f287000
"stagram.android"    9f115000
"stagram.android"    9ecca000
"stagram.android"    9f048000
"stagram.android"    9f040000
"stagram.android"    9f117000
"stagram.android"    9ea7c000
"stagram.android"    14290000
"stagram.android"    9f269000
"stagram.android"    9ec86000
"stagram.android"    9ebc6000
"stagram.android"    9f268000
"stagram.android"    9f033000
"stagram.android"    9eced000
"stagram.android"    9eba2000
"stagram.android"    9ed6c000
"stagram.android"    9f166000
"stagram.android"    9ea72000
"stagram.android"    9f198000
"stagram.android"    9ec8f000
"stagram.android"    1515d000
"stagram.android"    9ecee000
"pool-12-thread-"    9eeaa000
"stagram.android"    9f183000
"stagram.android"    9ea38000
"stagram.android"    9f15e000
"stagram.android"    9f037000
"stagram.android"    9ed1e000
"stagram.android"    14cb8000
"stagram.android"    9f086000
"stagram.android"    15145000
"stagram.android"    9f211000
"stagram.android"    9ebdf000
"am.android:mqtt"    7f39e7b000
"am.android:mqtt"    7fbe22c000
"am.android:mqtt"    7fbe1cb000
"stagram.android"    9f545000
"Lacrima_single_"    7fba47b000
"Lacrima_single_"    70b7e000
"Lacrima_single_"    15272000
"Lacrima_single_"    72a57000
"Lacrima_single_"    1526a000
"stagram.android"    9f544000
"Lacrima_single_"    70b73000
"Lacrima_single_"    72a51000
"Lacrima_single_"    151e5000
"queued-work-loo"    7ebb732000
"stagram.android"    1452a000
"stagram.android"    1457e000
"stagram.android"    9f1df000
"stagram.android"    1452b000
"stagram.android"    14570000
"stagram.android"    14560000
"stagram.android"    14550000
"stagram.android"    1457d000
"stagram.android"    14529000
"stagram.android"    14573000
"stagram.android"    14574000
"stagram.android"    9f29b000
"stagram.android"    9f142000
"stagram.android"    15a14000
"stagram.android"    14553000
"stagram.android"    15a15000
"stagram.android"    14564000
"stagram.android"    1453d000
"stagram.android"    1452f000
"stagram.android"    15a17000
"stagram.android"    14583000
"stagram.android"    15a13000
"stagram.android"    14582000
"stagram.android"    14581000
"stagram.android"    14580000
"stagram.android"    1457f000
"stagram.android"    14554000
"stagram.android"    14b77000
"stagram.android"    14b7a000
"stagram.android"    15a16000
"stagram.android"    14541000
"stagram.android"    1374d000
"stagram.android"    14b73000
"stagram.android"    14b79000
"stagram.android"    9f36d000
"stagram.android"    14b1e000
"stagram.android"    9ec80000
"stagram.android"    14a9e000
"stagram.android"    9f099000
"stagram.android"    9ed5f000
"stagram.android"    9eca7000
"stagram.android"    7f28d45000
"Binder:16360_1"    70db2000
"stagram.android"    9ea46000
"stagram.android"    9f2bb000
"stagram.android"    9f1d0000
"stagram.android"    9f2c6000
"stagram.android"    9eda8000
"stagram.android"    9ea3a000
"stagram.android"    9eb25000
"stagram.android"    14f81000
"stagram.android"    142a3000
"stagram.android"    9ea3b000
"stagram.android"    1442c000
"stagram.android"    14426000
"stagram.android"    1441f000
"stagram.android"    14420000
"stagram.android"    14454000
"stagram.android"    144c6000
"stagram.android"    9f046000
"stagram.android"    142f1000
"stagram.android"    9f03d000
"stagram.android"    7e6c76e000
"stagram.android"    7e6c863000
"stagram.android"    7e57c01000
"stagram.android"    7e6ca5f000
"stagram.android"    7ead3ca000
"stagram.android"    7e7e7c7000
"stagram.android"    7e7e6d9000
"stagram.android"    9eb18000
"stagram.android"    7e7d160000
"stagram.android"    7fbdb74000
"stagram.android"    151eb000
"stagram.android"    729b7000
"stagram.android"    7fbc6fb000
"RenderThread"    7fbb975000
"RenderThread"    7f2096e000
"RenderThread"    7fbb96f000
"RenderThread"    7e7d9d5000
"RenderThread"    7e7d7ef000
"RenderThread"    7fbe264000
"RenderThread"    7e7d7e7000
"RenderThread"    7ead3d0000
"RenderThread"    7e9b01d000
"RenderThread"    7ead386000
"RenderThread"    7e8eb8c000
"RenderThread"    7e6ce0f000
"RenderThread"    7f20914000
"stagram.android"    9f2b4000
"stagram.android"    9f062000
"Thread-12"    7e6c7d3000
"Thread-12"    7ebb73c000
"Thread-12"    7ebb73d000
"Thread-12"    7e57e50000
"Thread-12"    7ebb740000
"Thread-12"    7e57e51000
"Thread-12"    7e57e52000
"Thread-12"    7ebb741000
"Thread-12"    7e57f19000
"Thread-12"    7e57c6b000
"Thread-12"    7e57c6c000
"Thread-12"    7e57c6d000
"Thread-12"    7e57c6f000
"stagram.android"    7e7d501000
"stagram.android"    7e7d502000
"Thread-12"    7e57cac000
"Thread-12"    7e57cad000
"RenderThread"    7e7d9b0000
"Thread-12"    7e57cae000
"Thread-12"    7e57caf000
"RenderThread"    7eb5d0d000
"Thread-12"    7e57cb0000
"RenderThread"    7e7d7e2000
"Thread-12"    7e7e86a000
"RenderThread"    7ebb8fd000
"RenderThread"    7e7d8d5000
"RenderThread"    7e7d8e5000
"RenderThread"    7e7d964000
"RenderThread"    7e7d983000
"RenderThread"    7e7d839000
"RenderThread"    7f2d7ce000
"RenderThread"    7e7d9d8000
"RenderThread"    7e8eb85000
"RenderThread"    7e8eb86000
"RenderThread"    7e8eb87000
"RenderThread"    7f20d23000
"proxygen-thread"    7ebb623000
"RenderThread"    7e8eb84000
"RenderThread"    7e9b01e000
"RenderThread"    7e9bdac000
"pool-20-thread-"    7e6cf3f000
"RenderThread"    7e7d9d6000
"RenderThread"    7e6d0af000
"RenderThread"    7e76921000
"RenderThread"    7eb5ccd000
"RenderThread"    7eb5cce000
"RenderThread"    7e682f7000
"RenderThread"    7e682f8000
"RenderThread"    7e6ce41000
"pool-20-thread-"    9ee72000
"RenderThread"    7e7d9da000
"RenderThread"    7ead38b000
"RenderThread"    7eb5bb7000
"RenderThread"    7eb5bb6000
"RenderThread"    7f2d7cd000
"RenderThread"    7ead38a000
"RenderThread"    7e7d9a2000
"RenderThread"    7e7d802000
"RenderThread"    7e67fc5000
"RenderThread"    7eb5cfe000
"RenderThread"    7e7d9cb000
"RenderThread"    7e6809f000
"RenderThread"    7e68030000
"RenderThread"    7e6d0d3000
"RenderThread"    7e6cf50000
"RenderThread"    7e68041000
"RenderThread"    7e680a8000
"RenderThread"    7e7d9ac000
"RenderThread"    7e6cf4f000
"RenderThread"    7e6809e000
"RenderThread"    7e5facd000
"RenderThread"    7e5face000
"RenderThread"    7e6cf4e000
"RenderThread"    7eb5ce7000
"RenderThread"    7eb5d00000
"Thread-12"    7e57d15000
"Thread-12"    7e57d16000
"Thread-12"    7e57d17000
"RenderThread"    7ead3c6000
"RenderThread"    7e7d9ab000
"RenderThread"    7e6ce5f000
"RenderThread"    7eb5cff000
"RenderThread"    7e7d9ca000
"RenderThread"    7e5fad0000
"RenderThread"    7e76927000
"RenderThread"    7e76928000
"RenderThread"    7eb5d29000
"RenderThread"    1523a000
"RenderThread"    7eb5c1d000
"stagram.android"    9eb68000
"Jit thread pool"    7fbe242000
"Jit thread pool"    7f2e948000
"stagram.android"    9f2c0000
"stagram.android"    7ead3c9000
"Jit thread pool"    7f2e947000
"stagram.android"    7ead3c7000
"Jit thread pool"    7f2e946000
"stagram.android"    9f0aa000
"stagram.android"    9ed53000
"Jit thread pool"    7f2d6cf000
"stagram.android"    9f596000
"stagram.android"    7e7d68e000
"stagram.android"    7fbe294000
"stagram.android"    7ebba67000
"stagram.android"    7ebb63c000
"stagram.android"    7ebbaa9000
"stagram.android"    7ebba68000
"stagram.android"    7ebba6b000
"stagram.android"    1356e000
"stagram.android"    7ebba64000
"stagram.android"    9f011000
"stagram.android"    9ec18000
"stagram.android"    7e7d32f000
"stagram.android"    7e7d38e000
"stagram.android"    146bb000
"stagram.android"    14425000
"stagram.android"    1438d000
"stagram.android"    143da000
"stagram.android"    1439d000
"stagram.android"    14496000
"stagram.android"    1438f000
"stagram.android"    14421000
"stagram.android"    1442d000
"stagram.android"    14448000
"stagram.android"    14395000
"stagram.android"    142a9000
"stagram.android"    144c8000
"stagram.android"    1433d000
"stagram.android"    142b1000
"stagram.android"    1444e000
"stagram.android"    142b2000
"stagram.android"    144db000
"stagram.android"    142c8000
"stagram.android"    1445a000
"stagram.android"    144ed000
"stagram.android"    142c0000
"stagram.android"    1438a000
"stagram.android"    143cd000
"stagram.android"    144a2000
"stagram.android"    144fc000
"stagram.android"    14457000
"stagram.android"    1438e000
"stagram.android"    142e5000
"stagram.android"    142aa000
"stagram.android"    144eb000
"stagram.android"    142be000
"stagram.android"    1430d000
"stagram.android"    142b8000
"stagram.android"    1438c000
"stagram.android"    14367000
"stagram.android"    14468000
"stagram.android"    14423000
"stagram.android"    1439a000
"stagram.android"    1438b000
"stagram.android"    142b5000
"stagram.android"    143ca000
"stagram.android"    144d9000
"stagram.android"    143ad000
"stagram.android"    142ab000
"stagram.android"    143cc000
"stagram.android"    9e9fe000
"stagram.android"    9ead2000
"stagram.android"    9ead3000
"stagram.android"    143a0000
"stagram.android"    9eacf000
"stagram.android"    9ea6e000
"stagram.android"    144c7000
"stagram.android"    1433e000
"stagram.android"    144dc000
"stagram.android"    144da000
"stagram.android"    144ec000
"stagram.android"    142bf000
"stagram.android"    142f4000
"stagram.android"    1434f000
"stagram.android"    9ec83000
"stagram.android"    7e9b6f1000
"stagram.android"    9f517000
"stagram.android"    9efb0000
"stagram.android"    9ef30000
"stagram.android"    9ec03000
"stagram.android"    9ec02000
"stagram.android"    135ca000
"stagram.android"    7f29ff0000
"stagram.android"    9f23c000
"stagram.android"    9f29a000
"stagram.android"    9f082000
"am.android:mqtt"    7f28a03000
"am.android:mqtt"    7f28a04000
"stagram.android"    135e2000
"am.android:mqtt"    72ae7000
"am.android:mqtt"    72ae8000
"am.android:mqtt"    72af0000
"stagram.android"    9ef6c000
"stagram.android"    135e0000
"stagram.android"    7fbc54c000
"stagram.android"    9ec8e000
"stagram.android"    70921000
"am.android:mqtt"    72acf000
"am.android:mqtt"    70ff8000
"stagram.android"    9ed5c000
"stagram.android"    9f300000
"am.android:mqtt"    7f28ac9000
"stagram.android"    13579000
"stagram.android"    9ef29000
"stagram.android"    9ef2e000
"stagram.android"    9ed03000
"stagram.android"    9f047000
"stagram.android"    9eb4e000
"stagram.android"    9ef79000
"stagram.android"    9ed31000
"stagram.android"    14689000
"stagram.android"    14691000
"stagram.android"    1468a000
"stagram.android"    14690000
"stagram.android"    1468b000
"stagram.android"    1468f000
"stagram.android"    1468e000
"stagram.android"    1468c000
"stagram.android"    1468d000
"Jit thread pool"    7f2d6fb000
"Jit thread pool"    7f2d6fc000
"Jit thread pool"    7f2d6d1000
"Jit thread pool"    7f2d6d5000
"Jit thread pool"    7f2d6da000
"Jit thread pool"    7f2d707000
"pool-11-thread-"    70a87000
"am.android:mqtt"    70cfd000
"Thread-12"    7e57d18000
"am.android:mqtt"    709ae000
"am.android:mqtt"    70d02000
"MqttClient-Netw"    7fbe30a000
"am.android:mqtt"    70cd9000
"am.android:mqtt"    70ce4000
"am.android:mqtt"    70cef000
"Thread-12"    7e57d19000
"stagram.android"    14692000
"stagram.android"    14695000
"stagram.android"    14694000
"stagram.android"    14693000
"stagram.android"    9f061000
"am.android:mqtt"    70cf9000
"am.android:mqtt"    70d0b000
"stagram.android"    9f09f000
"stagram.android"    1515c000
"stagram.android"    9efab000
"am.android:mqtt"    7f289f6000
"am.android:mqtt"    7f289f7000
"Thread-12"    7e57ef8000
"pool-23-thread-"    9ec8d000
"pool-23-thread-"    7fbc72d000
"pool-23-thread-"    151f8000
"pool-23-thread-"    729b6000
"pool-23-thread-"    7f2d740000
"pool-23-thread-"    7e6cf41000
"pool-23-thread-"    7e6cf27000
"Thread-12"    7e57ef9000
"pool-23-thread-"    7e768c2000
"Thread-12"    7e57efa000
"Thread-12"    7e57efb000
"pool-23-thread-"    708e6000
"Thread-12"    7e57efc000
"pool-23-thread-"    7fbc72a000
"pool-23-thread-"    7fbc6ff000
"am.android:mqtt"    70c3f000
"pool-23-thread-"    7fbc702000
"am.android:mqtt"    7f289f8000
"pool-23-thread-"    7e6cf28000
"pool-23-thread-"    7e6cbca000
"pool-23-thread-"    7f2d77a000
"pool-23-thread-"    7e6cb73000
"pool-23-thread-"    7e6cb8c000
"pool-23-thread-"    7e7d9f7000
"pool-23-thread-"    7e6cb8d000
"pool-23-thread-"    7e6cbcb000
"am.android:mqtt"    7f289f2000
"pool-23-thread-"    151f9000
"pool-23-thread-"    7f2da91000
"Thread-12"    7e5837a000
"Thread-12"    7e5837b000
"Thread-12"    7e5837c000
"Thread-12"    7fbe350000
"Binder:16360_1"    71230000
"am.android:mqtt"    7f28afb000
"am.android:mqtt"    7f28a69000
"am.android:mqtt"    7f28b25000
"am.android:mqtt"    7f28b3b000
"am.android:mqtt"    729d0000
"am.android:mqtt"    708e6000
"am.android:mqtt"    7f28b4b000
"am.android:mqtt"    7fbb975000
"am.android:mqtt"    7fba163000
"am.android:mqtt"    7fbd05a000
"am.android:mqtt"    7155a000
"am.android:mqtt"    72ae6000
"am.android:mqtt"    729b8000
"am.android:mqtt"    729ba000
"am.android:mqtt"    708eb000
"Thread-12"    7f28bce000
"Thread-12"    7e9b763000
"am.android:mqtt"    7f28b53000
"Thread-12"    7ebb742000
"Thread-12"    7ebb812000
"Thread-12"    7ebb814000
"Thread-12"    7ebb815000
"Thread-12"    7ebb816000
"Thread-12"    7ebb817000
"Thread-12"    7ebb941000
"Thread-12"    7e57bbd000
"Thread-12"    7e6c916000
"Thread-12"    7ebb943000
"Thread-12"    7e6cb2e000
"Thread-12"    7e6cb76000
"Thread-12"    7ebb99f000
"Thread-12"    7e9b68a000
"Thread-12"    7e6c990000
"am.android:mqtt"    70925000
"SharedPreferenc"    7f35292000
"SharedPreferenc"    71556000
"SharedPreferenc"    71567000
"stagram.android"    9f295000
"stagram.android"    9ea3c000
"stagram.android"    9f1cc000
"stagram.android"    7fbd05a000
"stagram.android"    7fbd5a9000
"stagram.android"    7e5837d000
"stagram.android"    7e5837e000
"RenderThread"    7fbe263000
"RenderThread"    7fbb97c000
"RenderThread"    7fbb97d000
"RenderThread"    7e58056000
